rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
4,Clojure,LightTable,11703,937,Clojure,https://github.com/LightTable/LightTable,LightTable,163,2022-03-26T01:28:56Z,The Light Table IDE ⛺
5,Clojure,penpot,10318,524,Clojure,https://github.com/penpot/penpot,penpot,202,2022-05-25T19:46:53Z,Penpot - The Open-Source design & prototyping platform
6,Clojure,clojurescript,8874,783,Clojure,https://github.com/clojure/clojurescript,clojure,0,2022-05-18T13:01:51Z,Clojure to JS compiler
7,Clojure,leiningen,7232,1649,Clojure,https://github.com/technomancy/leiningen,technomancy,106,2022-05-25T00:37:27Z,Automate Clojure projects without setting your hair on fire.
8,Clojure,om,6670,374,Clojure,https://github.com/omcljs/om,omcljs,67,2020-08-17T12:30:25Z,ClojureScript interface to Facebook's React
9,Clojure,athens,5994,352,Clojure,https://github.com/athensresearch/athens,athensresearch,281,2022-05-25T22:08:58Z,Free self-hosted desktop app: https://github.com/athensresearch/athens/releases; Try the demo at https://athensresearch.github.io/athens; Docs viewable at https://athensresearch.github.io/docs/
10,Clojure,jepsen,5678,656,Clojure,https://github.com/jepsen-io/jepsen,jepsen-io,43,2022-05-25T22:10:46Z,"A framework for distributed systems verification, with fault injection"
11,Clojure,overtone,5467,443,Clojure,https://github.com/overtone/overtone,overtone,111,2022-04-04T10:22:04Z,Collaborative Programmable Music 
12,Clojure,re-frame,5091,702,Clojure,https://github.com/day8/re-frame,day8,23,2022-05-13T16:11:35Z,"A ClojureScript framework for building user interfaces, leveraging React"
13,Clojure,datascript,4760,282,Clojure,https://github.com/tonsky/datascript,tonsky,67,2022-05-20T10:56:19Z,"Immutable database and Datalog query engine for Clojure, ClojureScript and JS"
14,Clojure,reagent,4451,396,Clojure,https://github.com/reagent-project/reagent,reagent-project,43,2022-05-19T13:08:04Z,A minimalistic ClojureScript interface to React.js
15,Clojure,riemann,4120,526,Clojure,https://github.com/riemann/riemann,riemann,20,2022-05-14T22:18:31Z,"A network event stream processing system, in Clojure."
16,Clojure,compojure,3934,257,Clojure,https://github.com/weavejester/compojure,weavejester,7,2022-05-20T23:49:44Z,A concise routing library for Ring/Clojure
17,Clojure,icepick,3795,214,Clojure,https://github.com/frankiesardo/icepick,frankiesardo,22,2021-05-26T07:01:41Z,Android Instance State made easy
18,Clojure,clojure-koans,3553,2064,Clojure,https://github.com/functional-koans/clojure-koans,functional-koans,10,2022-02-15T22:10:50Z,A set of exercises for learning Clojure
19,Clojure,status-react,3427,879,Clojure,https://github.com/status-im/status-react,status-im,259,2022-05-25T16:59:09Z,"a free (libre) open source, mobile OS for Ethereum"
20,Clojure,ring,3443,497,Clojure,https://github.com/ring-clojure/ring,ring-clojure,39,2022-03-28T05:09:08Z,Clojure HTTP server abstraction
21,Clojure,mori,3366,154,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
22,Clojure,modern-cljs,2915,306,Clojure,https://github.com/magomimmo/modern-cljs,magomimmo,32,2020-10-09T18:44:09Z,A series of tutorials on ClojureScript
23,Clojure,lein-figwheel,2879,215,Clojure,https://github.com/bhauman/lein-figwheel,bhauman,92,2021-11-02T13:59:35Z,Figwheel builds your ClojureScript code and hot loads it into the browser as you are coding!
24,Clojure,babashka,2773,181,Clojure,https://github.com/babashka/babashka,babashka,31,2022-05-25T19:01:14Z,"Native, fast starting Clojure interpreter for scripting"
25,Clojure,quil,2760,157,Clojure,https://github.com/quil/quil,quil,43,2022-03-31T20:36:41Z,Main repo. Quil source code.
26,Clojure,instaparse,2536,139,Clojure,https://github.com/Engelberg/instaparse,Engelberg,29,2022-05-05T07:52:05Z,
27,Clojure,pedestal,2500,289,Clojure,https://github.com/pedestal/pedestal,pedestal,43,2022-05-09T12:18:00Z,The Pedestal Server-side Libraries
28,Clojure,clojure-cookbook,2443,428,Clojure,https://github.com/clojure-cookbook/clojure-cookbook,clojure-cookbook,36,2021-10-31T20:56:25Z,This is the home of O'Reilly's Clojure Cookbook - http://clojure-cookbook.com
29,Clojure,aleph,2415,236,Clojure,https://github.com/clj-commons/aleph,clj-commons,37,2022-05-24T21:37:34Z,Asynchronous communication for Clojure
30,Clojure,hiccup,2397,173,Clojure,https://github.com/weavejester/hiccup,weavejester,20,2022-01-26T17:11:18Z,Fast library for rendering HTML in Clojure
31,Clojure,awesome-clojure,2353,195,Clojure,https://github.com/razum2um/awesome-clojure,razum2um,2,2022-05-10T10:57:58Z,A curated list of awesome Clojure libraries and resources. Inspired by awesome-... stuff
32,Clojure,swarmpit,2380,231,Clojure,https://github.com/swarmpit/swarmpit,swarmpit,135,2021-12-19T15:04:25Z,Lightweight mobile-friendly Docker Swarm management UI
33,Clojure,specter,2345,91,Clojure,https://github.com/redplanetlabs/specter,redplanetlabs,29,2022-03-18T17:45:30Z,Clojure(Script)'s missing piece
34,Clojure,schema,2242,253,Clojure,https://github.com/plumatic/schema,plumatic,22,2022-05-23T20:30:01Z,Clojure(Script) library for declarative data description and validation
35,Clojure,incanter,2202,297,Clojure,https://github.com/incanter/incanter,incanter,68,2020-03-20T12:23:59Z,"Clojure-based, R-like statistical computing and graphics environment for the JVM"
36,Clojure,onyx,2032,212,Clojure,https://github.com/onyx-platform/onyx,onyx-platform,80,2019-08-31T10:58:07Z,"Distributed, masterless, high performance, fault tolerant data processing"
37,Clojure,component,1970,94,Clojure,https://github.com/stuartsierra/component,stuartsierra,2,2022-02-26T19:00:25Z,Managed lifecycle of stateful objects in Clojure
38,Clojure,code-maat,1955,198,Clojure,https://github.com/adamtornhill/code-maat,adamtornhill,12,2022-04-27T19:57:28Z,A command line tool to mine and analyze data from version-control systems
39,Clojure,lumo,1890,92,Clojure,https://github.com/anmonteiro/lumo,anmonteiro,85,2022-05-16T17:17:30Z,"Fast, cross-platform, standalone ClojureScript environment"
40,Clojure,shadow-cljs,1875,149,Clojure,https://github.com/thheller/shadow-cljs,thheller,60,2022-05-25T07:24:47Z,ClojureScript compilation made easy
41,Clojure,xtdb,1861,139,Clojure,https://github.com/xtdb/xtdb,xtdb,163,2022-05-25T17:50:01Z,"General-purpose bitemporal database for SQL, Datalog & graph queries. Developed by @juxt"
42,Clojure,core.async,1858,211,Clojure,https://github.com/clojure/core.async,clojure,0,2022-01-28T21:05:33Z,Facilities for async programming and communication in Clojure
43,Clojure,transit-format,1793,38,Clojure,https://github.com/cognitect/transit-format,cognitect,10,2019-11-08T19:00:31Z,A data interchange format.
44,Clojure,boot,1731,178,Clojure,https://github.com/boot-clj/boot,boot-clj,101,2021-04-22T20:43:31Z,Build tooling for Clojure.
45,Clojure,kibit,1699,131,Clojure,https://github.com/jonase/kibit,jonase,55,2022-01-23T20:31:57Z,There's a function for that!
46,Clojure,lacinia,1689,141,Clojure,https://github.com/walmartlabs/lacinia,walmartlabs,6,2022-04-10T16:40:34Z,GraphQL implementation in pure Clojure
47,Clojure,clj-http,1658,393,Clojure,https://github.com/dakrone/clj-http,dakrone,38,2022-05-06T21:57:06Z,An idiomatic clojure http client wrapping the apache client. Officially supported version.
48,Clojure,Midje,1639,128,Clojure,https://github.com/marick/Midje,marick,45,2022-03-28T14:38:05Z,"Midje provides a migration path from clojure.test to a more flexible, readable, abstract, and gracious style of testing"
49,Clojure,Arcadia,1618,107,Clojure,https://github.com/arcadia-unity/Arcadia,arcadia-unity,49,2022-02-07T21:48:55Z,Clojure in Unity
50,Clojure,enlive,1570,152,Clojure,https://github.com/cgrand/enlive,cgrand,20,2022-01-17T12:51:48Z,a selector-based (à la CSS) templating and transformation system for Clojure
51,Clojure,closh,1567,57,Clojure,https://github.com/dundalek/closh,dundalek,62,2021-02-10T22:26:58Z,Bash-like shell based on Clojure
52,Clojure,honeysql,1483,147,Clojure,https://github.com/seancorfield/honeysql,seancorfield,9,2022-05-20T17:46:08Z,Turn Clojure data structures into SQL
53,Clojure,devcards,1489,108,Clojure,https://github.com/bhauman/devcards,bhauman,27,2020-05-27T13:53:57Z,Devcards aims to provide a visual REPL experience for ClojureScript
54,Clojure,drake,1474,111,Clojure,https://github.com/Factual/drake,Factual,78,2022-04-12T00:06:43Z,"Data workflow tool, like a ""Make for data"""
55,Clojure,Korma,1468,232,Clojure,https://github.com/korma/Korma,korma,73,2020-10-15T17:12:25Z,Tasty SQL for Clojure.
56,Clojure,konstellate,1428,78,Clojure,https://github.com/jeremykross/konstellate,jeremykross,14,2019-07-25T15:08:39Z,Free and Open Source GUI to Visualize Kubernetes Applications.
57,Clojure,plumbing,1431,109,Clojure,https://github.com/plumatic/plumbing,plumatic,14,2021-12-03T18:14:19Z,Prismatic's Clojure(Script) utility belt
58,Clojure,clj-kondo,1405,221,Clojure,https://github.com/clj-kondo/clj-kondo,clj-kondo,132,2022-05-25T22:19:59Z,A linter for Clojure code that sparks joy.
59,Clojure,Nightcode,1400,125,Clojure,https://github.com/oakes/Nightcode,oakes,32,2021-04-24T06:40:22Z,An IDE for Clojure
60,Clojure,yesql,1399,114,Clojure,https://github.com/krisajenkins/yesql,krisajenkins,0,2022-05-14T00:02:41Z,A Clojure library for using SQL.
1,CoffeeScript,SwitchyOmega,18060,2916,CoffeeScript,https://github.com/FelisCatus/SwitchyOmega,FelisCatus,566,2022-05-23T09:17:34Z,Manage and switch between multiple proxies quickly & easily.
2,CoffeeScript,mojs,17520,921,CoffeeScript,https://github.com/mojs/mojs,mojs,35,2022-03-02T13:43:06Z,The motion graphics toolbelt for the web
3,CoffeeScript,coffeescript,16157,2027,CoffeeScript,https://github.com/jashkenas/coffeescript,jashkenas,55,2022-04-26T06:41:09Z,Unfancy JavaScript
4,CoffeeScript,zxcvbn,13067,873,CoffeeScript,https://github.com/dropbox/zxcvbn,dropbox,99,2022-03-25T08:00:37Z,Low-Budget Password Strength Estimation
5,CoffeeScript,codecombat,7578,3992,CoffeeScript,https://github.com/codecombat/codecombat,codecombat,395,2022-05-26T01:16:45Z,Game for learning how to code.
6,CoffeeScript,dynamics.js,7450,418,CoffeeScript,https://github.com/michaelvillar/dynamics.js,michaelvillar,8,2019-02-26T06:19:21Z,Javascript library to create physics-based animations
7,CoffeeScript,morris.js,6970,1264,CoffeeScript,https://github.com/morrisjs/morris.js,morrisjs,285,2021-10-07T12:56:12Z,Pretty time-series line graphs
8,CoffeeScript,At.js,5291,704,CoffeeScript,https://github.com/ichord/At.js,ichord,151,2021-11-18T12:53:24Z,Add Github like mentions autocomplete to your application.
9,CoffeeScript,aglio,4685,486,CoffeeScript,https://github.com/danielgtaylor/aglio,danielgtaylor,125,2019-05-13T14:40:13Z,An API Blueprint renderer with theme support that outputs static HTML
10,CoffeeScript,vibrant.js,4602,232,CoffeeScript,https://github.com/jariz/vibrant.js,jariz,0,2017-11-28T15:50:23Z,Extract prominent colors from an image. JS port of Android's Palette.
11,CoffeeScript,node-xml2js,4499,544,CoffeeScript,https://github.com/Leonidas-from-XIV/node-xml2js,Leonidas-from-XIV,184,2022-04-19T18:40:01Z,XML to JavaScript object converter.
12,CoffeeScript,bootstrap-tour,4419,956,CoffeeScript,https://github.com/sorich87/bootstrap-tour,sorich87,168,2022-04-28T20:48:12Z,Quick and easy product tours with Twitter Bootstrap Popovers
13,CoffeeScript,yakyak,3854,348,CoffeeScript,https://github.com/yakyak/yakyak,yakyak,82,2022-04-05T18:22:32Z,Desktop chat client for Google Hangouts
14,CoffeeScript,pivottable,3882,998,CoffeeScript,https://github.com/nicolaskruchten/pivottable,nicolaskruchten,327,2022-03-28T08:09:06Z,"Open-source Javascript Pivot Table (aka Pivot Grid, Pivot Chart, Cross-Tab) implementation with drag'n'drop."
15,CoffeeScript,activate-power-mode,3579,426,CoffeeScript,https://github.com/JoelBesada/activate-power-mode,JoelBesada,51,2019-05-24T15:52:02Z,Atom package - Activate POWER MODE to write your code in style.
16,CoffeeScript,turbolinks-classic,3573,433,CoffeeScript,https://github.com/turbolinks/turbolinks-classic,turbolinks,40,2017-12-06T23:33:26Z,Classic version of Turbolinks. Now deprecated in favor of Turbolinks 5.
17,CoffeeScript,jquery.payment,3570,713,CoffeeScript,https://github.com/stripe-archive/jquery.payment,stripe-archive,0,2017-08-02T14:10:57Z,"[DEPRECATED] A general purpose library for building credit card forms, validating inputs and formatting numbers.          "
18,CoffeeScript,hubot-scripts,3548,1939,CoffeeScript,https://github.com/github/hubot-scripts,github,0,2017-07-10T16:06:49Z,"DEPRECATED, see https://github.com/github/hubot-scripts/issues/1113 for details - optional scripts for hubot, opt in via hubot-scripts.json"
19,CoffeeScript,taiga-front,3510,787,CoffeeScript,https://github.com/taigaio/taiga-front,taigaio,45,2021-05-18T11:36:28Z,Agile project management platform. Built on top of Django and AngularJS
20,CoffeeScript,wintersmith,3510,343,CoffeeScript,https://github.com/jnordberg/wintersmith,jnordberg,16,2021-07-15T14:10:26Z,A flexible static site generator
21,CoffeeScript,pow,3437,269,CoffeeScript,https://github.com/basecamp/pow,basecamp,107,2020-05-14T20:48:22Z,Zero-configuration Rack server for Mac OS X
22,CoffeeScript,dispatch-proxy,3414,246,CoffeeScript,https://github.com/alexkirsz/dispatch-proxy,alexkirsz,30,2022-05-01T20:03:10Z,"Combine internet connections, increase your download speed"
23,CoffeeScript,node-csv,3205,217,CoffeeScript,https://github.com/adaltas/node-csv,adaltas,30,2022-05-24T08:41:47Z,Full featured CSV parser with simple api and tested against large datasets.
24,CoffeeScript,Keypress,3196,320,CoffeeScript,https://github.com/dmauro/Keypress,dmauro,32,2020-09-06T00:02:02Z,A keyboard input capturing utility in which any key can be a modifier key.
25,CoffeeScript,pagedraw,3189,428,CoffeeScript,https://github.com/Pagedraw/pagedraw,Pagedraw,12,2022-04-28T19:58:50Z,a UI builder for React web apps
26,CoffeeScript,docpad,3038,255,CoffeeScript,https://github.com/docpad/docpad,docpad,24,2022-05-01T13:07:09Z,"Empower your website frontends with layouts, meta-data, pre-processors (markdown, jade, coffeescript, etc.), partials, skeletons, file watching, querying, and an amazing plugin system. DocPad will streamline your web development process allowing you to craft powerful static sites quicker than ever before."
27,CoffeeScript,sticky-kit,2948,545,CoffeeScript,https://github.com/leafo/sticky-kit,leafo,140,2021-02-23T03:23:59Z,A jQuery plugin for creating smart sticky elements
28,CoffeeScript,chaplin,2878,242,CoffeeScript,https://github.com/chaplinjs/chaplin,chaplinjs,44,2022-03-27T22:51:19Z,HTML5 application architecture using Backbone.js
29,CoffeeScript,engine,2875,122,CoffeeScript,https://github.com/gss/engine,gss,113,2019-12-17T00:22:16Z,GSS engine
30,CoffeeScript,butterfly,2853,323,CoffeeScript,https://github.com/paradoxxxzero/butterfly,paradoxxxzero,82,2020-05-25T04:55:13Z,A web terminal based on websocket and tornado
31,CoffeeScript,talk-os,2743,831,CoffeeScript,https://github.com/jianliaoim/talk-os,jianliaoim,9,2017-09-05T02:27:58Z,Open source version of jianliao.com
32,CoffeeScript,angular-google-maps,2556,1092,CoffeeScript,https://github.com/angular-ui/angular-google-maps,angular-ui,337,2018-11-14T19:00:52Z,AngularJS directives for the Google Maps Javascript API
33,CoffeeScript,hallo,2454,330,CoffeeScript,https://github.com/bergie/hallo,bergie,93,2020-09-03T15:39:25Z,Simple rich text editor (contentEditable) for jQuery UI
34,CoffeeScript,cloudtunes,2458,248,CoffeeScript,https://github.com/jakubroztocil/cloudtunes,jakubroztocil,19,2020-07-14T07:59:32Z,"Web-based music player for the cloud :cloud: :notes: Play music from YouTube, Dropbox, etc."
35,CoffeeScript,oriDomi,2391,210,CoffeeScript,https://github.com/dmotz/oriDomi,dmotz,9,2018-07-14T18:10:28Z,📃 Fold up DOM elements like paper
36,CoffeeScript,psd.js,2381,365,CoffeeScript,https://github.com/meltingice/psd.js,meltingice,142,2022-05-14T00:29:41Z,A Photoshop PSD file parser for NodeJS and browsers
37,CoffeeScript,hubot-slack,2275,664,CoffeeScript,https://github.com/slackapi/hubot-slack,slackapi,18,2022-01-13T05:41:04Z,Slack Developer Kit for Hubot
38,CoffeeScript,QuoJS,2085,247,CoffeeScript,https://github.com/soyjavi/QuoJS,soyjavi,23,2018-09-03T00:16:56Z,Micro #JavaScript Library for Mobile Devices
39,CoffeeScript,js2coffee,2084,210,CoffeeScript,https://github.com/js2coffee/js2coffee,js2coffee,85,2022-01-18T08:55:21Z,Compile JavaScript to CoffeeScript
40,CoffeeScript,shadowsocks-gui,2008,1227,CoffeeScript,https://github.com/shadowsocks/shadowsocks-gui,shadowsocks,0,2018-09-24T04:39:12Z,Shadowsocks GUI client
41,CoffeeScript,CoffeeScriptRedux,1850,116,CoffeeScript,https://github.com/michaelficarra/CoffeeScriptRedux,michaelficarra,93,2019-10-14T18:59:47Z,:sweat: rewrite of the CoffeeScript compiler with proper compiler design principles and a focus on robustness and extensibility
42,CoffeeScript,ng-token-auth,1822,248,CoffeeScript,https://github.com/lynndylanhurley/ng-token-auth,lynndylanhurley,97,2022-03-02T07:39:05Z,Token based authentication module for angular.js.
43,CoffeeScript,BuckyClient,1751,98,CoffeeScript,https://github.com/HubSpot/BuckyClient,HubSpot,12,2016-08-05T20:07:08Z,Collect performance data from the client
44,CoffeeScript,slidesjs,1742,373,CoffeeScript,https://github.com/nathansearles/slidesjs,nathansearles,304,2020-12-07T00:07:08Z,SlidesJS is obsolete and no longer maintained.
45,CoffeeScript,node-cache,1772,126,CoffeeScript,https://github.com/node-cache/node-cache,node-cache,33,2022-05-10T19:02:25Z,a node internal (in-memory) caching module
46,CoffeeScript,eco,1731,76,CoffeeScript,https://github.com/sstephenson/eco,sstephenson,25,2019-07-02T05:26:52Z,Embedded CoffeeScript templates
47,CoffeeScript,vim-mode,1723,263,CoffeeScript,https://github.com/atom/vim-mode,atom,0,2017-06-15T20:06:24Z,Next generation vim support for atom
48,CoffeeScript,dnschain,1722,172,CoffeeScript,https://github.com/okTurtles/dnschain,okTurtles,44,2017-04-22T03:52:26Z,"A blockchain-based DNS + HTTP server that fixes HTTPS security, and more!"
49,CoffeeScript,local_time,1702,114,CoffeeScript,https://github.com/basecamp/local_time,basecamp,18,2022-05-18T20:53:33Z,"Rails engine for cache-friendly, client-side local time"
50,CoffeeScript,jquery.shapeshift,1682,318,CoffeeScript,https://github.com/AshesOfOwls/jquery.shapeshift,AshesOfOwls,78,2016-12-25T11:01:38Z,A dynamic grid system with drag and drop functionality.
51,CoffeeScript,camo,1688,373,CoffeeScript,https://github.com/atmos/camo,atmos,17,2021-04-04T19:59:16Z,:lock: an http proxy to route images through SSL
52,CoffeeScript,please-wait,1596,158,CoffeeScript,https://github.com/Pathgather/please-wait,Pathgather,5,2021-11-17T22:31:24Z,A simple library to show your users a beautiful splash page while your application loads.
53,CoffeeScript,cyclotron,1563,117,CoffeeScript,https://github.com/ExpediaGroup/cyclotron,ExpediaGroup,16,2022-04-09T00:18:19Z,A web platform for constructing dashboards.
54,CoffeeScript,squel,1559,234,CoffeeScript,https://github.com/hiddentao/squel,hiddentao,104,2021-08-25T05:42:55Z,:office: SQL query string builder for Javascript
55,CoffeeScript,caniuse-cmd,1532,52,CoffeeScript,https://github.com/sgentle/caniuse-cmd,sgentle,12,2018-09-19T15:16:06Z,Caniuse command line tool
56,CoffeeScript,kartograph.js,1523,236,CoffeeScript,https://github.com/kartograph/kartograph.js,kartograph,32,2018-05-12T17:21:09Z,UNMAINTAINED Open source JavaScript renderer for Kartograph SVG maps
57,CoffeeScript,atom-beautify,1508,470,CoffeeScript,https://github.com/Glavin001/atom-beautify,Glavin001,340,2022-05-20T08:15:27Z,:mega: Help Wanted - Looking for Maintainer: https://github.com/Glavin001/atom-beautify/issues/2572 | :lipstick: Universal beautification package for Atom editor (:warning: Currently migrating to https://github.com/Unibeautify/ and have very limited bandwidth for Atom-Beautify Issues. Thank you for your patience and understanding :heart: )
58,CoffeeScript,roots,1460,141,CoffeeScript,https://github.com/jescalan/roots,jescalan,21,2020-04-14T14:25:53Z,a toolkit for rapid advanced front-end development
59,CoffeeScript,pretty-error,1458,43,CoffeeScript,https://github.com/AriaMinaei/pretty-error,AriaMinaei,18,2021-10-23T16:26:29Z,See node.js errors with less clutter
60,CoffeeScript,atom-vim-mode-plus,1411,113,CoffeeScript,https://github.com/t9md/atom-vim-mode-plus,t9md,121,2021-10-07T00:57:54Z,vim-mode improved
1,CSS,animate.css,74629,16151,CSS,https://github.com/animate-css/animate.css,animate-css,19,2022-05-24T19:02:44Z,🍿 A cross-browser library of CSS animations. As easy to use as an easy thing.
2,CSS,normalize.css,47647,10723,CSS,https://github.com/necolas/normalize.css,necolas,35,2022-03-24T03:14:11Z,A modern alternative to CSS resets
3,CSS,bulma,45553,3868,CSS,https://github.com/jgthms/bulma,jgthms,142,2022-05-19T18:51:10Z,Modern CSS framework based on Flexbox
4,CSS,freecodecamp.cn,36534,1378,CSS,https://github.com/FreeCodeCampChina/freecodecamp.cn,FreeCodeCampChina,141,2021-08-02T08:34:49Z,FCC China open source codebase and curriculum. Learn to code and help nonprofits.
5,CSS,nerd-fonts,35713,2808,CSS,https://github.com/ryanoasis/nerd-fonts,ryanoasis,235,2022-05-21T09:18:12Z,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more"
6,CSS,hangzhou_house_knowledge,26341,5455,CSS,https://github.com/houshanren/hangzhou_house_knowledge,houshanren,0,2022-02-28T10:57:30Z,"2017年买房经历总结出来的买房购房知识分享给大家，希望对大家有所帮助。买房不易，且买且珍惜。Sharing the knowledge of buy an own house that according  to the experience at hangzhou in 2017 to all the people. It's not easy to buy a own house, so I hope that it would be useful to everyone."
7,CSS,Hover,26051,5636,CSS,https://github.com/IanLunn/Hover,IanLunn,21,2021-09-07T17:51:17Z,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS."
8,CSS,the-swift-programming-language-in-chinese,20506,5156,CSS,https://github.com/SwiftGGTeam/the-swift-programming-language-in-chinese,SwiftGGTeam,5,2022-05-18T11:24:33Z,中文版 Apple 官方 Swift 教程《The Swift Programming Language》
9,CSS,SpinKit,18814,1845,CSS,https://github.com/tobiasahlin/SpinKit,tobiasahlin,5,2020-08-01T09:04:59Z,A collection of loading indicators animated with CSS
10,CSS,Skeleton,18606,3133,CSS,https://github.com/dhg/Skeleton,dhg,74,2021-12-23T16:27:19Z,"Skeleton: A Dead Simple, Responsive Boilerplate for Mobile-Friendly Development"
11,CSS,source-code-pro,18129,1599,CSS,https://github.com/adobe-fonts/source-code-pro,adobe-fonts,56,2022-03-01T09:15:08Z,Monospaced font family for user interface and coding environments
12,CSS,You-Dont-Need-JavaScript,17154,987,CSS,https://github.com/you-dont-need/You-Dont-Need-JavaScript,you-dont-need,26,2022-04-16T19:51:19Z,"CSS is powerful, you can do a lot of things without JS."
13,CSS,hexo-theme-next,15763,3784,CSS,https://github.com/iissnan/hexo-theme-next,iissnan,74,2022-02-24T01:59:52Z,Elegant theme for Hexo. 
14,CSS,pace,15434,1955,CSS,https://github.com/CodeByZach/pace,CodeByZach,282,2021-07-28T20:47:06Z,Automatically add a progress bar to your site.
15,CSS,30-seconds-of-css,15383,1038,CSS,https://github.com/30-seconds/30-seconds-of-css,30-seconds,0,2022-05-01T10:20:35Z,Short CSS code snippets for all your development needs
16,CSS,ratchet,14499,1499,CSS,https://github.com/twbs/ratchet,twbs,202,2021-05-26T13:51:40Z,"Build mobile apps with simple HTML, CSS, and JavaScript components. "
17,CSS,50projects50days,13438,3992,CSS,https://github.com/bradtraversy/50projects50days,bradtraversy,0,2022-05-18T06:24:50Z,"50+ mini web projects using HTML, CSS & JS"
18,CSS,tomorrow-theme,13136,3195,CSS,https://github.com/chriskempson/tomorrow-theme,chriskempson,83,2019-06-08T11:18:32Z,Tomorrow Theme now lives on at https://github.com/chriskempson/base16
19,CSS,solved-by-flexbox,12934,1065,CSS,https://github.com/philipwalton/solved-by-flexbox,philipwalton,22,2022-05-18T14:01:42Z,"A showcase of problems once hard or impossible to solve with CSS alone, now made trivially easy with Flexbox."
20,CSS,iCSS,12475,1357,CSS,https://github.com/chokcoco/iCSS,chokcoco,164,2022-05-26T02:58:55Z,不止于 CSS
21,CSS,2048,11259,16048,CSS,https://github.com/gabrielecirulli/2048,gabrielecirulli,57,2022-05-24T14:30:02Z,A small clone of 1024 (https://play.google.com/store/apps/details?id=com.veewo.a1024)
22,CSS,tachyons,11160,672,CSS,https://github.com/tachyons-css/tachyons,tachyons-css,71,2021-06-17T01:35:41Z,Functional css for humans
23,CSS,Effeckt.css,11024,1453,CSS,https://github.com/h5bp/Effeckt.css,h5bp,0,2019-03-01T16:28:55Z,This repo is archived. Thanks!
24,CSS,spectre,11019,797,CSS,https://github.com/picturepan2/spectre,picturepan2,160,2022-05-23T12:12:25Z,"Spectre.css - A Lightweight, Responsive and Modern CSS Framework"
25,CSS,_s,10557,3128,CSS,https://github.com/Automattic/_s,Automattic,39,2022-03-03T11:58:09Z,"Hi. I'm a starter theme called _s, or underscores, if you like. I'm a theme meant for hacking so don't use me as a Parent Theme. Instead try turning me into the next, most awesome, WordPress theme out there. That's what I'm here for."
26,CSS,loaders.css,10135,1251,CSS,https://github.com/ConnorAtherton/loaders.css,ConnorAtherton,7,2022-03-15T16:39:14Z,"Delightful, performance-focused pure css loading animations."
27,CSS,photon,9833,588,CSS,https://github.com/connors/photon,connors,66,2021-02-28T12:18:31Z,The fastest way to build beautiful Electron apps using simple HTML and CSS
28,CSS,GitHub-Dark,9453,667,CSS,https://github.com/StylishThemes/GitHub-Dark,StylishThemes,43,2022-05-25T02:06:16Z,:octocat: Dark GitHub style
29,CSS,the-economist-ebooks,9457,1164,CSS,https://github.com/hehonghui/the-economist-ebooks,hehonghui,0,2022-05-22T07:32:01Z,"经济学人(含音频)、纽约客、自然、新科学人、卫报、科学美国人、连线、大西洋月刊、国家地理等英语杂志免费下载,支持epub、mobi、pdf格式, 每周更新."
30,CSS,spin.js,9335,1063,CSS,https://github.com/fgnass/spin.js,fgnass,11,2021-09-01T22:19:41Z,A spinning activity indicator
31,CSS,colors,9109,539,CSS,https://github.com/mrmrs/colors,mrmrs,10,2021-08-30T03:55:20Z,Smarter defaults for colors on the web.
32,CSS,jupyter-themes,9098,1023,CSS,https://github.com/dunovank/jupyter-themes,dunovank,186,2022-02-03T18:32:35Z,Custom Jupyter Notebook Themes
33,CSS,offline,8663,900,CSS,https://github.com/HubSpot/offline,HubSpot,102,2021-12-28T08:29:19Z,Automatically display online/offline indication to your users
34,CSS,flag-icons,8549,1447,CSS,https://github.com/lipis/flag-icons,lipis,4,2022-05-22T05:37:43Z,:flags: A curated collection of all country flags in SVG — plus the CSS for easier integration
35,CSS,php-the-right-way,8536,3255,CSS,https://github.com/codeguy/php-the-right-way,codeguy,21,2022-03-08T16:46:30Z,"An easy-to-read, quick reference for PHP best practices, accepted coding standards, and links to authoritative tutorials around the Web"
36,CSS,css.gg,8420,416,CSS,https://github.com/astrit/css.gg,astrit,39,2021-09-27T15:32:26Z,"700+ Pure CSS, SVG & Figma UI Icons Available in SVG Sprite, styled-components, NPM & API"
37,CSS,arc-theme,8349,635,CSS,https://github.com/horst3180/arc-theme,horst3180,174,2021-02-22T01:52:31Z,A flat theme with transparent elements
38,CSS,hint.css,8230,717,CSS,https://github.com/chinchang/hint.css,chinchang,34,2022-05-25T23:33:50Z,A CSS only tooltip library for your lovely websites.
39,CSS,CSS-Inspiration,7923,757,CSS,https://github.com/chokcoco/CSS-Inspiration,chokcoco,354,2021-10-22T09:00:14Z,CSS Inspiration，在这里找到写 CSS 的灵感！
