rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
25,Scala,sbt,4591,900,Scala,https://github.com/sbt/sbt,sbt,751,2022-11-10T21:31:26Z,"sbt, the interactive build tool"
26,Scala,scala-js,4378,382,Scala,https://github.com/scala-js/scala-js,scala-js,23,2022-11-20T20:49:07Z,"Scala.js, the Scala to JavaScript compiler"
27,Scala,chronos,4341,546,Scala,https://github.com/mesos/chronos,mesos,208,2022-06-29T19:43:36Z,Fault tolerant job scheduler for Mesos which handles dependencies and ISO8601 based schedules
28,Scala,scala-native,4233,322,Scala,https://github.com/scala-native/scala-native,scala-native,206,2022-11-21T17:37:27Z,Your favorite language gets closer to bare metal.
29,Scala,marathon,4048,875,Scala,https://github.com/mesosphere/marathon,mesosphere,23,2022-09-08T05:13:23Z,Deploy and manage containers (including Docker) on top of Apache Mesos at scale.
30,Scala,SynapseML,3837,718,Scala,https://github.com/microsoft/SynapseML,microsoft,240,2022-11-22T00:03:01Z,Simple and Distributed Machine Learning
31,Scala,diffy,3809,375,Scala,https://github.com/twitter-archive/diffy,twitter-archive,0,2020-07-01T19:13:06Z,Find potential bugs in your services with Diffy
32,Scala,zio,3627,1101,Scala,https://github.com/zio/zio,zio,365,2022-11-22T02:39:45Z,"ZIO — A type-safe, composable library for async and concurrent programming in Scala"
33,Scala,scalding,3385,694,Scala,https://github.com/twitter/scalding,twitter,286,2022-05-17T20:59:09Z,A Scala API for Cascading
34,Scala,CoolplaySpark,3383,1424,Scala,https://github.com/lw-lin/CoolplaySpark,lw-lin,31,2022-05-18T08:55:54Z,酷玩 Spark: Spark 源代码解析、Spark 类库等
35,Scala,breeze,3380,704,Scala,https://github.com/scalanlp/breeze,scalanlp,82,2022-08-22T04:52:00Z,Breeze is a numerical processing library for Scala.
36,Scala,flockdb,3302,269,Scala,https://github.com/twitter-archive/flockdb,twitter-archive,0,2017-03-16T23:11:18Z,"A distributed, fault-tolerant graph database"
37,Scala,shapeless,3301,534,Scala,https://github.com/milessabin/shapeless,milessabin,28,2022-11-19T21:17:30Z,Generic programming for Scala
38,Scala,atlas,3158,270,Scala,https://github.com/Netflix/atlas,Netflix,22,2022-11-21T22:20:45Z,In-memory dimensional time series database.
39,Scala,XiangShan,3102,382,Scala,https://github.com/OpenXiangShan/XiangShan,OpenXiangShan,64,2022-11-21T19:17:00Z,Open-source high-performance RISC-V processor
40,Scala,spark-nlp,3006,617,Scala,https://github.com/JohnSnowLabs/spark-nlp,JohnSnowLabs,26,2022-11-21T23:18:02Z,State of the Art Natural Language Processing
41,Scala,chisel3,2809,494,Scala,https://github.com/chipsalliance/chisel3,chipsalliance,219,2022-11-21T23:18:21Z,Chisel 3: A Modern Hardware Design Language
42,Scala,spark-jobserver,2795,1011,Scala,https://github.com/spark-jobserver/spark-jobserver,spark-jobserver,107,2022-06-24T06:49:14Z,REST job server for Apache Spark
43,Scala,kestrel,2781,326,Scala,https://github.com/twitter-archive/kestrel,twitter-archive,24,2016-01-22T07:54:28Z,"simple, distributed message queue system (inactive)"
44,Scala,TheHive,2714,532,Scala,https://github.com/TheHive-Project/TheHive,TheHive-Project,767,2022-09-13T07:47:12Z,"TheHive: a Scalable, Open Source and Free Security Incident Response Platform"
45,Scala,lagom,2622,636,Scala,https://github.com/lagom/lagom,lagom,444,2022-05-02T14:51:53Z,Reactive Microservices for the JVM
46,Scala,shadowsocksr-v2ray-trojan-android,2614,336,Scala,https://github.com/xxf098/shadowsocksr-v2ray-trojan-android,xxf098,63,2022-11-21T01:08:34Z,A simple client for Android
47,Scala,slick,2573,605,Scala,https://github.com/slick/slick,slick,396,2022-11-22T02:57:50Z,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala
48,Scala,util,2571,562,Scala,https://github.com/twitter/util,twitter,4,2022-11-08T18:29:51Z,Wonderful reusable code from Twitter
49,Scala,scalatra,2570,332,Scala,https://github.com/scalatra/scalatra,scalatra,61,2022-11-19T00:12:52Z,"Tiny Scala high-performance, async web framework, inspired by Sinatra"
50,Scala,scala-exercises,2545,559,Scala,https://github.com/scala-exercises/scala-exercises,scala-exercises,46,2022-11-21T05:28:37Z,The easy way to learn Scala.
51,Scala,wire-android,2541,498,Scala,https://github.com/wireapp/wire-android,wireapp,308,2022-11-16T10:45:19Z,:phone: Wire for Android
52,Scala,Ammonite,2533,352,Scala,https://github.com/com-lihaoyi/Ammonite,com-lihaoyi,113,2022-11-15T16:14:33Z,Scala Scripting
53,Scala,deequ,2531,447,Scala,https://github.com/awslabs/deequ,awslabs,108,2022-10-25T16:57:15Z,"Deequ is a library built on top of Apache Spark for defining ""unit tests for data"", which measure data quality in large datasets."
54,Scala,spray,2525,581,Scala,https://github.com/spray/spray,spray,70,2017-02-21T11:03:37Z,"A suite of scala libraries for building and consuming RESTful web services on top of Akka: lightweight, asynchronous, non-blocking, actor-based, testable"
55,Scala,Spark-The-Definitive-Guide,2446,2470,Scala,https://github.com/databricks/Spark-The-Definitive-Guide,databricks,22,2020-08-26T08:17:35Z,Spark: The Definitive Guide's Code Repository
56,Scala,node2vec,2439,903,Scala,https://github.com/aditya-grover/node2vec,aditya-grover,81,2022-07-21T14:37:25Z,
57,Scala,rocket-chip,2426,920,Scala,https://github.com/chipsalliance/rocket-chip,chipsalliance,205,2022-11-21T22:19:47Z,Rocket Chip Generator
58,Scala,scio,2395,489,Scala,https://github.com/spotify/scio,spotify,104,2022-11-21T08:18:58Z,A Scala API for Apache Beam and Google Cloud Dataflow.
59,Scala,http4s,2351,744,Scala,https://github.com/http4s/http4s,http4s,211,2022-11-21T21:36:57Z,"A minimal, idiomatic Scala interface for HTTP"
60,Scala,circe,2344,519,Scala,https://github.com/circe/circe,circe,154,2022-11-18T15:48:10Z,Yet another JSON library for Scala
1,Shell,ohmyzsh,152467,24747,Shell,https://github.com/ohmyzsh/ohmyzsh,ohmyzsh,240,2022-11-21T10:24:10Z,"🙃   A delightful community-driven (with 2,000+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community."
2,Shell,realworld,70331,6592,Shell,https://github.com/gothinkster/realworld,gothinkster,49,2022-11-21T23:08:13Z,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more 🏅"
3,Shell,papers-we-love,65828,4977,Shell,https://github.com/papers-we-love/papers-we-love,papers-we-love,12,2022-11-04T21:59:18Z,Papers from the computer science community to read and discuss.
4,Shell,nvm,62662,6640,Shell,https://github.com/nvm-sh/nvm,nvm-sh,306,2022-11-08T08:35:52Z,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions
5,Shell,HowToCook,48441,7257,Shell,https://github.com/Anduin2017/HowToCook,Anduin2017,318,2022-11-20T13:05:49Z,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Chinese only).
6,Shell,pi-hole,39747,2403,Shell,https://github.com/pi-hole/pi-hole,pi-hole,26,2022-11-21T12:43:21Z,A black hole for Internet advertisements
7,Shell,drawio-desktop,35492,3866,Shell,https://github.com/jgraph/drawio-desktop,jgraph,171,2022-11-04T00:05:45Z,Official electron build of draw.io
8,Shell,leetcode-master,33558,8445,Shell,https://github.com/youngyangyang04/leetcode-master,youngyangyang04,96,2022-11-22T02:13:54Z,《代码随想录》LeetCode 刷题攻略：200道经典题目刷题顺序，共60w字的详细图解，视频难点剖析，50余张思维导图，支持C++，Java，Python，Go，JavaScript等多语言版本，从此算法学习不再迷茫！🔥🔥 来看看，你会发现相见恨晚！🚀 
9,Shell,og-aws,32871,3572,Shell,https://github.com/open-guides/og-aws,open-guides,136,2022-11-21T21:57:22Z,📙 Amazon Web Services — a practical guide
10,Shell,powerlevel10k,32623,1700,Shell,https://github.com/romkatv/powerlevel10k,romkatv,26,2022-11-17T09:22:38Z,A Zsh theme
11,Shell,pure-bash-bible,32546,2937,Shell,https://github.com/dylanaraps/pure-bash-bible,dylanaraps,36,2022-03-26T18:58:56Z,📖 A collection of pure bash alternatives to external processes.
12,Shell,acme.sh,29313,4049,Shell,https://github.com/acmesh-official/acme.sh,acmesh-official,763,2022-11-20T11:47:44Z,A pure Unix shell script implementing ACME client protocol
13,Shell,dotfiles,28491,8836,Shell,https://github.com/mathiasbynens/dotfiles,mathiasbynens,137,2022-10-23T13:33:24Z,":wrench: .files, including ~/.macos — sensible hacker defaults for macOS"
14,Shell,programmer-job-blacklist,28058,1871,Shell,https://github.com/shengxinjing/programmer-job-blacklist,shengxinjing,149,2021-08-10T06:32:44Z,:see_no_evil:程序员找工作黑名单，换工作和当技术合伙人需谨慎啊 更新有赞
15,Shell,gitflow,26023,2680,Shell,https://github.com/nvie/gitflow,nvie,232,2022-10-26T18:41:05Z,Git extensions to provide high-level repository operations for Vincent Driessen's branching model.
16,Shell,Docker-OSX,24594,1225,Shell,https://github.com/sickcodes/Docker-OSX,sickcodes,203,2022-11-19T10:37:26Z,Run macOS VM in a Docker! Run near native OSX-KVM in Docker! X11 Forwarding! CI/CD for OS X Security Research! Docker mac Containers.
17,Shell,hacker-laws,24355,1459,Shell,https://github.com/dwmkerr/hacker-laws,dwmkerr,129,2022-11-21T01:38:32Z,"💻📖 Laws, Theories, Principles and Patterns that developers will find useful. #hackerlaws"
18,Shell,zsh-autosuggestions,24185,1607,Shell,https://github.com/zsh-users/zsh-autosuggestions,zsh-users,110,2022-11-05T14:47:53Z,Fish-like autosuggestions for zsh
19,Shell,fonts,24093,3224,Shell,https://github.com/powerline/fonts,powerline,149,2022-11-13T17:47:44Z,Patched fonts for Powerline users.
20,Shell,dokku,23925,1767,Shell,https://github.com/dokku/dokku,dokku,48,2022-11-21T16:55:37Z,A docker-powered PaaS that helps you build and manage the lifecycle of applications
21,Shell,streisand,22892,2031,Shell,https://github.com/StreisandEffect/streisand,StreisandEffect,211,2021-05-04T09:42:40Z,"Streisand sets up a new server running your choice of WireGuard, OpenConnect, OpenSSH, OpenVPN, Shadowsocks, sslh, Stunnel, or a Tor bridge. It also generates custom instructions for all of these services. At the end of the run you are given an HTML file with instructions that can be shared with friends, family members, and fellow activists."
22,Shell,iTerm2-Color-Schemes,22393,6351,Shell,https://github.com/mbadolato/iTerm2-Color-Schemes,mbadolato,18,2022-11-16T19:00:00Z,"Over 250 terminal color schemes/themes for iTerm/iTerm2. Includes ports to Terminal, Konsole, PuTTY, Xresources, XRDB, Remmina, Termite, XFCE, Tilda, FreeBSD VT, Terminator, Kitty, MobaXterm, LXTerminal, Microsoft's Windows Terminal, Visual Studio, Alacritty"
23,Shell,setup-ipsec-vpn,20378,5522,Shell,https://github.com/hwdsl2/setup-ipsec-vpn,hwdsl2,0,2022-11-20T21:04:35Z,"Scripts to build your own IPsec VPN server, with IPsec/L2TP, Cisco IPsec and IKEv2"
24,Shell,90DaysOfDevOps,19733,4347,Shell,https://github.com/MichaelCade/90DaysOfDevOps,MichaelCade,12,2022-11-21T19:19:56Z,This repository is my documenting repository for learning the world of DevOps. I started this journey on the 1st January 2022 and I plan to run to March 31st for a complete 90-day romp on spending an hour a day including weekends to get a foundational knowledge across a lot of different areas that make up DevOps. 
25,Shell,vscodium,18362,768,Shell,https://github.com/VSCodium/vscodium,VSCodium,86,2022-11-21T14:51:07Z,binary releases of VS Code without MS branding/telemetry/licensing
26,Shell,spaceship-prompt,17738,945,Shell,https://github.com/spaceship-prompt/spaceship-prompt,spaceship-prompt,83,2022-11-15T22:25:40Z,":rocket::star: Minimalistic, powerful and extremely customizable Zsh prompt"
27,Shell,v2ray,17257,14071,Shell,https://github.com/233boy/v2ray,233boy,645,2022-11-10T02:04:27Z,最好用的 V2Ray 一键安装脚本 & 管理脚本
28,Shell,n,17027,733,Shell,https://github.com/tj/n,tj,2,2022-11-04T06:01:07Z,Node version management
29,Shell,neofetch,16637,1238,Shell,https://github.com/dylanaraps/neofetch,dylanaraps,176,2022-11-18T19:45:25Z,🖼️  A command-line system information tool written in bash 3.2+
30,Shell,dotfiles,16537,18781,Shell,https://github.com/lewagon/dotfiles,lewagon,1,2022-10-30T18:34:15Z,Default configuration for Le Wagon's students
31,Shell,asdf,16146,624,Shell,https://github.com/asdf-vm/asdf,asdf-vm,120,2022-11-17T11:17:21Z,"Extendable version manager with support for Ruby, Node.js, Elixir, Erlang & more"
32,Shell,openvpn-install,16129,4315,Shell,https://github.com/Nyr/openvpn-install,Nyr,21,2022-11-08T14:50:06Z,"OpenVPN road warrior installer for Ubuntu, Debian, AlmaLinux, Rocky Linux, CentOS and Fedora"
33,Shell,git-extras,15936,1193,Shell,https://github.com/tj/git-extras,tj,97,2022-11-20T09:07:57Z,"GIT utilities -- repo summary, repl, changelog population, author commit percentages and more"
34,Shell,zsh-syntax-highlighting,15811,1221,Shell,https://github.com/zsh-users/zsh-syntax-highlighting,zsh-users,138,2022-11-21T23:55:52Z,Fish shell like syntax highlighting for Zsh.
35,Shell,interview_python,15309,5487,Shell,https://github.com/taizilongxu/interview_python,taizilongxu,30,2022-09-07T14:51:26Z,关于Python的面试题
36,Shell,Hack,15225,600,Shell,https://github.com/source-foundry/Hack,source-foundry,119,2022-11-21T18:05:33Z,A typeface designed for source code
37,Shell,z,14790,1143,Shell,https://github.com/rupa/z,rupa,79,2022-08-19T15:37:14Z,z - jump around
38,Shell,rbenv,14579,1393,Shell,https://github.com/rbenv/rbenv,rbenv,6,2022-10-17T11:47:27Z,Manage your app's Ruby environment
39,Shell,docker-elk,14220,5913,Shell,https://github.com/deviantony/docker-elk,deviantony,4,2022-11-18T22:04:02Z,The Elastic stack (ELK) powered by Docker and Compose.
40,Shell,redox,14207,905,Shell,https://github.com/redox-os/redox,redox-os,0,2022-11-21T22:18:51Z,Mirror of https://gitlab.redox-os.org/redox-os/redox
41,Shell,graphql-spec,13947,1158,Shell,https://github.com/graphql/graphql-spec,graphql,133,2022-11-21T19:34:02Z,GraphQL is a query language and execution engine tied to any backend service.
42,Shell,powerlevel9k,13389,977,Shell,https://github.com/Powerlevel9k/powerlevel9k,Powerlevel9k,117,2020-04-23T18:43:47Z,"Powerlevel9k was a tool for building a beautiful and highly functional CLI, customized for you. P9k had a substantial impact on CLI UX, and its legacy is now continued by P10k."
43,Shell,bash-it,13280,2279,Shell,https://github.com/Bash-it/bash-it,Bash-it,45,2022-10-31T13:08:25Z,A community Bash framework.
44,Shell,awesome-kubernetes,13237,2108,Shell,https://github.com/ramitsurana/awesome-kubernetes,ramitsurana,9,2022-11-16T06:11:18Z,A curated list for awesome kubernetes sources :ship::tada:
45,Shell,prezto,13104,4484,Shell,https://github.com/sorin-ionescu/prezto,sorin-ionescu,128,2022-10-27T06:46:27Z,The configuration framework for Zsh
46,Shell,nginx-admins-handbook,12883,1040,Shell,https://github.com/trimstray/nginx-admins-handbook,trimstray,1,2021-10-20T18:55:46Z,"How to improve NGINX performance, security, and other important things."
47,Shell,macOS-Simple-KVM,12703,1124,Shell,https://github.com/foxlet/macOS-Simple-KVM,foxlet,305,2022-10-27T13:55:31Z,"Tools to set up a quick macOS VM in QEMU, accelerated by KVM."
48,Shell,macos-virtualbox,12593,1047,Shell,https://github.com/myspaghetti/macos-virtualbox,myspaghetti,10,2022-09-25T05:39:33Z,"Push-button installer of macOS Catalina, Mojave, and High Sierra guests in Virtualbox for Windows, Linux, and macOS"
49,Shell,kaldi,12151,5087,Shell,https://github.com/kaldi-asr/kaldi,kaldi-asr,131,2022-10-20T04:35:44Z,kaldi-asr/kaldi is the official location of the Kaldi project.
50,Shell,awesome-zsh-plugins,11911,485,Shell,https://github.com/unixorn/awesome-zsh-plugins,unixorn,4,2022-11-21T21:32:07Z,"A collection of ZSH frameworks, plugins, themes and tutorials."
51,Shell,nsfw_data_scraper,11775,2882,Shell,https://github.com/alex000kim/nsfw_data_scraper,alex000kim,1,2022-04-17T01:20:45Z,Collection of scripts to aggregate image data for the purposes of training an NSFW Image Classifier
52,Shell,pure,11764,941,Shell,https://github.com/sindresorhus/pure,sindresorhus,21,2022-09-12T03:25:48Z,"Pretty, minimal and fast ZSH prompt"
53,Shell,terminals-are-sexy,10894,591,Shell,https://github.com/k4m4/terminals-are-sexy,k4m4,30,2022-11-07T06:11:42Z,"💥 A curated list of Terminal frameworks, plugins & resources for CLI lovers."
54,Shell,distributions,10778,2947,Shell,https://github.com/nodesource/distributions,nodesource,47,2022-10-27T12:54:11Z,NodeSource Node.js Binary Distributions
55,Shell,awesome-raspberry-pi,10649,910,Shell,https://github.com/thibmaek/awesome-raspberry-pi,thibmaek,2,2022-11-06T17:24:10Z,"📝 A curated list of awesome Raspberry Pi tools, projects, images and resources"
56,Shell,git-secrets,10624,1078,Shell,https://github.com/awslabs/git-secrets,awslabs,77,2022-10-21T17:27:18Z,Prevents you from committing secrets and credentials into git repositories
57,Shell,bocker,10527,689,Shell,https://github.com/p8952/bocker,p8952,7,2017-12-09T14:16:38Z,Docker implemented in around 100 lines of bash
58,Shell,ansible-examples,10460,6387,Shell,https://github.com/ansible/ansible-examples,ansible,48,2022-11-03T20:26:38Z,"A few starter examples of ansible playbooks, to show features and how they work together.  See http://galaxy.ansible.com for example roles from the Ansible community for deploying many popular applications."
59,Shell,awesome-cli-apps,10413,726,Shell,https://github.com/agarrharr/awesome-cli-apps,agarrharr,5,2022-10-20T08:46:17Z,🖥 📊 🕹 🛠 A curated list of command line apps
60,Shell,kubernetes-handbook,10372,2871,Shell,https://github.com/rootsongjc/kubernetes-handbook,rootsongjc,3,2022-09-16T04:10:44Z,Kubernetes中文指南/云原生应用架构实战手册 -  https://jimmysong.io/kubernetes-handbook
1,Swift,awesome-ios,41147,6669,Swift,https://github.com/vsouza/awesome-ios,vsouza,3,2022-10-25T15:36:48Z,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects "
2,Swift,Alamofire,38594,7299,Swift,https://github.com/Alamofire/Alamofire,Alamofire,35,2022-11-21T22:40:01Z,Elegant HTTP Networking in Swift
3,Swift,iina,31769,2349,Swift,https://github.com/iina/iina,iina,1364,2022-11-22T00:51:41Z,The modern video player for macOS.
4,Swift,ShadowsocksX-NG,30791,7966,Swift,https://github.com/shadowsocks/ShadowsocksX-NG,shadowsocks,261,2022-11-22T02:20:28Z,Next Generation of ShadowsocksX
5,Swift,swift-algorithm-club,27119,4861,Swift,https://github.com/kodecocodes/swift-algorithm-club,kodecocodes,29,2022-08-11T12:03:00Z,"Algorithms and data structures in Swift, with explanations!"
6,Swift,Charts,26222,5624,Swift,https://github.com/danielgindi/Charts,danielgindi,799,2022-11-15T07:59:04Z,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.
7,Swift,lottie-ios,23332,3427,Swift,https://github.com/airbnb/lottie-ios,airbnb,32,2022-11-21T17:47:33Z,An iOS library to natively render After Effects vector animations
8,Swift,RxSwift,22922,4031,Swift,https://github.com/ReactiveX/RxSwift,ReactiveX,8,2022-11-11T01:56:29Z,Reactive Programming in Swift
9,Swift,vapor,22267,1384,Swift,https://github.com/vapor/vapor,vapor,81,2022-11-21T21:13:25Z,💧 A server-side Swift HTTP web framework.
10,Swift,SwiftyJSON,21640,3361,Swift,https://github.com/SwiftyJSON/SwiftyJSON,SwiftyJSON,110,2022-11-01T15:24:23Z,The better way to deal with JSON data in Swift.
11,Swift,Hero,21143,1708,Swift,https://github.com/HeroTransitions/Hero,HeroTransitions,27,2022-10-06T05:20:53Z,Elegant transition library for iOS & tvOS
12,Swift,clashX,20872,2700,Swift,https://github.com/yichengchen/clashX,yichengchen,0,2022-11-21T12:16:28Z,
13,Swift,Kingfisher,20764,2348,Swift,https://github.com/onevcat/Kingfisher,onevcat,71,2022-11-13T11:56:46Z,"A lightweight, pure-Swift library for downloading and caching images from the web."
14,Swift,Aerial,20276,1036,Swift,https://github.com/JohnCoates/Aerial,JohnCoates,53,2022-11-07T20:35:57Z,Apple TV Aerial Screensaver for Mac
15,Swift,ReactiveCocoa,19973,3563,Swift,https://github.com/ReactiveCocoa/ReactiveCocoa,ReactiveCocoa,1,2022-07-04T00:39:49Z,Cocoa framework and Obj-C dynamism bindings for ReactiveSwift.
16,Swift,MonitorControl,19476,608,Swift,https://github.com/MonitorControl/MonitorControl,MonitorControl,75,2022-10-05T15:19:26Z,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.
17,Swift,Rectangle,19368,565,Swift,https://github.com/rxhanson/Rectangle,rxhanson,46,2022-11-17T02:59:02Z,Move and resize windows on macOS with keyboard shortcuts and snap areas
18,Swift,SnapKit,18999,1914,Swift,https://github.com/SnapKit/SnapKit,SnapKit,79,2022-11-01T03:19:33Z,A Swift Autolayout DSL for iOS & OS X
19,Swift,SwiftLint,16755,2006,Swift,https://github.com/realm/SwiftLint,realm,291,2022-11-21T15:52:06Z,A tool to enforce Swift style and conventions.
20,Swift,UTM,16619,986,Swift,https://github.com/utmapp/UTM,utmapp,445,2022-11-14T22:34:49Z,Virtual machines for iOS and macOS
21,Swift,IQKeyboardManager,15863,2345,Swift,https://github.com/hackiftekhar/IQKeyboardManager,hackiftekhar,36,2022-09-28T13:30:47Z,Codeless drop-in universal library allows to prevent issues of keyboard sliding up and cover UITextField/UITextView. Neither need to write any code nor any setup required and much more.
22,Swift,SwiftGuide,15782,3632,Swift,https://github.com/ipader/SwiftGuide,ipader,0,2022-08-31T11:36:57Z,Swift Featured Projects in brain Mapping
23,Swift,CodeEdit,15516,742,Swift,https://github.com/CodeEditApp/CodeEdit,CodeEditApp,104,2022-11-21T18:47:28Z,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever."
24,Swift,Carthage,14691,1612,Swift,https://github.com/Carthage/Carthage,Carthage,161,2022-11-12T09:24:53Z,"A simple, decentralized dependency manager for Cocoa"
25,Swift,OpenEmu,14418,1241,Swift,https://github.com/OpenEmu/OpenEmu,OpenEmu,233,2022-10-04T10:12:44Z,🕹 Retro video game emulation for macOS
26,Swift,Moya,14312,1881,Swift,https://github.com/Moya/Moya,Moya,124,2022-10-14T11:54:24Z,Network abstraction layer written in Swift.
27,Swift,Spring,14011,1823,Swift,https://github.com/MengTo/Spring,MengTo,129,2022-04-12T15:38:16Z,A library to simplify iOS animations in Swift.
28,Swift,PromiseKit,13982,1459,Swift,https://github.com/mxcl/PromiseKit,mxcl,14,2022-11-11T08:25:21Z,Promises for Swift & ObjC.
29,Swift,Perfect,13873,971,Swift,https://github.com/PerfectlySoft/Perfect,PerfectlySoft,54,2022-08-12T17:16:18Z,"Server-side Swift. The Perfect core toolset and framework for Swift Developers. (For mobile back-end development, website and API development, and more…)"
30,Swift,Design-Patterns-In-Swift,13848,1639,Swift,https://github.com/ochococo/Design-Patterns-In-Swift,ochococo,2,2022-07-19T05:59:57Z,📖 Design Patterns implemented in Swift 5.0
31,Swift,stats,13760,503,Swift,https://github.com/exelban/stats,exelban,11,2022-11-21T16:16:53Z,macOS system monitor in your menu bar
32,Swift,Amethyst,11964,424,Swift,https://github.com/ianyh/Amethyst,ianyh,317,2022-11-15T12:53:07Z,Automatic tiling window manager for macOS à la xmonad.
33,Swift,Material,11940,1287,Swift,https://github.com/CosmicMind/Material,CosmicMind,29,2022-05-16T17:39:01Z,A UI/UX framework for creating beautiful applications.
34,Swift,SwifterSwift,11899,1484,Swift,https://github.com/SwifterSwift/SwifterSwift,SwifterSwift,16,2022-11-22T01:00:36Z,A handy collection of more than 500 native Swift extensions to boost your productivity.
35,Swift,SkeletonView,11580,1014,Swift,https://github.com/Juanpe/SkeletonView,Juanpe,40,2022-11-19T20:12:10Z,☠️ An elegant way to show users that something is happening and also prepare them to which contents they are awaiting
36,Swift,Eureka,11542,1325,Swift,https://github.com/xmartlabs/Eureka,xmartlabs,150,2022-11-16T14:01:32Z,Elegant iOS form builder in Swift
37,Swift,30DaysofSwift,11379,2082,Swift,https://github.com/allenwong/30DaysofSwift,allenwong,7,2022-05-21T17:40:30Z,A self-taught project to learn Swift.
38,Swift,firefox-ios,11086,2622,Swift,https://github.com/mozilla-mobile/firefox-ios,mozilla-mobile,1090,2022-11-22T00:24:32Z,Firefox for iOS
39,Swift,animated-tab-bar,11024,1354,Swift,https://github.com/Ramotion/animated-tab-bar,Ramotion,7,2022-01-26T02:40:50Z,:octocat: RAMAnimatedTabBarController is a Swift UI module library for adding animation to iOS tabbar items and icons. iOS library made by @Ramotion
40,Swift,NVActivityIndicatorView,10251,1109,Swift,https://github.com/ninjaprox/NVActivityIndicatorView,ninjaprox,14,2022-10-22T08:32:04Z,A collection of awesome loading animations
41,Swift,folding-cell,10129,1168,Swift,https://github.com/Ramotion/folding-cell,Ramotion,7,2022-03-28T12:16:52Z,:octocat: 📃 FoldingCell is an expanding content cell with animation made by @Ramotion
42,Swift,Mos,10024,410,Swift,https://github.com/Caldis/Mos,Caldis,170,2022-11-08T14:56:36Z,"一个用于在 macOS 上平滑你的鼠标滚动效果或单独设置滚动方向的小工具, 让你的滚轮爽如触控板  |  A lightweight tool used to smooth scrolling and set scroll direction independently for your mouse on macOS"
43,Swift,pock,9860,373,Swift,https://github.com/pock/pock,pock,33,2022-11-12T18:15:22Z,Widgets manager for MacBook Touch Bar
44,Swift,Quick,9564,906,Swift,https://github.com/Quick/Quick,Quick,28,2022-11-16T04:03:11Z,The Swift (and Objective-C) testing framework.
45,Swift,Signal-iOS,9531,2601,Swift,https://github.com/signalapp/Signal-iOS,signalapp,104,2022-11-21T20:57:31Z,A private messenger for iOS.
46,Swift,FlappySwift,9511,2656,Swift,https://github.com/fullstackio/FlappySwift,fullstackio,3,2022-06-29T21:06:43Z,swift implementation of flappy bird. More at fullstackedu.com
47,Swift,AudioKit,9439,1457,Swift,https://github.com/AudioKit/AudioKit,AudioKit,5,2022-11-20T17:55:17Z,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS"
48,Swift,mas,9347,239,Swift,https://github.com/mas-cli/mas,mas-cli,71,2022-11-01T06:29:26Z,:package: Mac App Store command line interface
49,Swift,CryptoSwift,9332,1096,Swift,https://github.com/krzyzanowskim/CryptoSwift,krzyzanowskim,0,2022-10-17T12:54:33Z,CryptoSwift is a growing collection of standard and secure cryptographic algorithms implemented in Swift
50,Swift,ObjectMapper,9009,1018,Swift,https://github.com/tristanhimmelman/ObjectMapper,tristanhimmelman,45,2022-06-29T05:52:33Z,Simple JSON Object mapping written in Swift
51,Swift,swift-package-manager,9006,1230,Swift,https://github.com/apple/swift-package-manager,apple,506,2022-11-22T00:15:38Z,The Package Manager for the Swift Programming Language
52,Swift,R.swift,8889,686,Swift,https://github.com/mac-cain13/R.swift,mac-cain13,75,2022-11-15T16:12:30Z,"Strong typed, autocompleted resources like images, fonts and segues in Swift projects"
53,Swift,IBAnimatable,8640,790,Swift,https://github.com/IBAnimatable/IBAnimatable,IBAnimatable,45,2022-07-22T05:48:52Z,"Design and prototype customized UI, interaction, navigation, transition and animation for App Store ready Apps in Interface Builder with IBAnimatable."
54,Swift,SQLite.swift,8589,1422,Swift,https://github.com/stephencelis/SQLite.swift,stephencelis,72,2022-11-17T20:49:44Z,"A type-safe, Swift-language layer over SQLite3."
55,Swift,SwiftGen,8295,658,Swift,https://github.com/SwiftGen/SwiftGen,SwiftGen,59,2022-08-28T20:50:11Z,"The Swift code generator for your assets, storyboards, Localizable.strings, … — Get rid of all String-based APIs!"
56,Swift,WWDC,8239,743,Swift,https://github.com/insidegui/WWDC,insidegui,33,2021-10-21T15:29:09Z,The unofficial WWDC app for macOS
57,Swift,eul,8137,310,Swift,https://github.com/gao-sun/eul,gao-sun,61,2022-10-02T18:21:15Z,🖥️ macOS status monitoring app written in SwiftUI.
